61.25	228.75	4.8	-118.75	48.75
61.25	228.25	5.1	-118.75	48.25
61.25	227.75	8.2	-118.75	47.75
61.25	227.25	9.4	-118.75	47.25
61.25	226.75	10.3	-118.75	46.75
61.25	226.25	11.5	-118.75	46.25
61.25	225.75	10.8	-118.75	45.75
61.25	225.25	4.4	-118.75	45.25
61.25	224.75	4.7	-118.75	44.75
61.25	224.25	4.7	-118.75	44.25
61.25	223.75	5.7	-118.75	43.75
61.25	223.25	7.9	-118.75	43.25
61.25	222.75	5.1	-118.75	42.75
61.25	222.25	7.8	-118.75	42.25
61.25	221.75	7.8	-118.75	41.75
61.25	221.25	9.9	-118.75	41.25
61.25	220.75	10.1	-118.75	40.75
61.25	220.25	6.9	-118.75	40.25
61.25	219.75	11.4	-118.75	39.75
61.25	219.25	11.1	-118.75	39.25
61.25	218.75	12.3	-118.75	38.75
61.25	218.25	6.8	-118.75	38.25
61.25	217.75	9.3	-118.75	37.75
61.25	217.25	3.5	-118.75	37.25
61.25	216.75	7.2	-118.75	36.75
61.25	216.25	13.3	-118.75	36.25
61.25	215.75	12.6	-118.75	35.75
61.25	215.25	20.4	-118.75	35.25
61.25	214.75	13.6	-118.75	34.75
61.25	214.25	16.5	-118.75	34.25
61.75	228.75	5.9	-118.25	48.75
61.75	228.25	6.6	-118.25	48.25
61.75	227.75	7.9	-118.25	47.75
61.75	227.25	8.7	-118.25	47.25
61.75	226.75	10.9	-118.25	46.75
61.75	226.25	11.1	-118.25	46.25
61.75	225.75	9.2	-118.25	45.75
61.75	225.25	7.6	-118.25	45.25
61.75	224.75	4.0	-118.25	44.75
61.75	224.25	5.1	-118.25	44.25
61.75	223.75	8.0	-118.25	43.75
61.75	223.25	7.3	-118.25	43.25
61.75	222.75	8.7	-118.25	42.75
61.75	222.25	8.5	-118.25	42.25
61.75	221.75	8.8	-118.25	41.75
61.75	221.25	9.8	-118.25	41.25
61.75	220.75	9.3	-118.25	40.75
61.75	220.25	7.7	-118.25	40.25
61.75	219.75	9.7	-118.25	39.75
61.75	219.25	11.5	-118.25	39.25
61.75	218.75	10.0	-118.25	38.75
61.75	218.25	8.9	-118.25	38.25
61.75	217.75	4.5	-118.25	37.75
61.75	217.25	12.5	-118.25	37.25
61.75	216.75	15.0	-118.25	36.75
61.75	216.25	5.6	-118.25	36.25
61.75	215.75	5.1	-118.25	35.75
61.75	215.25	11.9	-118.25	35.25
61.75	214.75	16.4	-118.25	34.75
61.75	214.25	15.7	-118.25	34.25
61.75	213.75	18.0	-118.25	33.75
62.25	228.75	3.8	-117.75	48.75
62.25	228.25	7.8	-117.75	48.25
62.25	227.75	8.0	-117.75	47.75
62.25	227.25	8.8	-117.75	47.25
62.25	226.75	10.2	-117.75	46.75
62.25	226.25	6.1	-117.75	46.25
62.25	225.75	7.3	-117.75	45.75
62.25	225.25	6.5	-117.75	45.25
62.25	224.75	5.3	-117.75	44.75
62.25	224.25	7.8	-117.75	44.25
62.25	223.75	8.9	-117.75	43.75
62.25	223.25	8.0	-117.75	43.25
62.25	222.75	9.6	-117.75	42.75
62.25	222.25	7.5	-117.75	42.25
